Year,Month,Airline,Flights,Passengers,PLF,PaxKm,MarketShare,FlightHours,Date,MonthName
2017,11,JetLite,1845,240703.0,89.55,195528.0,1.1758863163174884,3008.0,2017-11-01,Nov 2017
2017,11,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-11-01,Nov 2017
2017,11,SpiceJet,10152,1320213.0,95.487,1175231.0,6.449526600517902,13338.0,2017-11-01,Nov 2017
2017,11,Total Domestic,75944,10453411.0,89.198,9887558.754,51.06717803161038,129225.742,2017-11-01,Nov 2017
2017,11,TruJet,594,28708.0,68.539,11383.0,0.14024480114017052,775.666,2017-11-01,Nov 2017
2017,11,Vistara,2719,372467.0,86.872,425986.0,1.8195820101113238,4794.23,2017-11-01,Nov 2017
2017,11,Zoom Air,120,3623.0,78.465,3527.0,0.0176991401188114,159.45,2017-11-01,Nov 2017
2017,12,Air Deccan,37,252.0,39.613,84.538,0.0011496832896271192,36.0,2017-12-01,Dec 2017
2017,12,Air India,9975,1298442.0,81.823,1253744.0,5.923797896627049,18695.0,2017-12-01,Dec 2017
2017,12,Air India Express,214,15888.0,63.447,19565.912,0.0724847940698241,327.0,2017-12-01,Dec 2017
2017,12,Alliance Air,2095,141201.0,82.229,63542.0,0.6441921832485671,3952.0,2017-12-01,Dec 2017
2017,12,Blue Dart Aviation,506,0.0,0.0,0.0,0.0,949.517,2017-12-01,Dec 2017
2017,12,Go First,6601,1080481.0,92.003,1029625.0,4.929408533569839,12454.216,2017-12-01,Dec 2017
2017,12,IndiGo,28741,4430070.0,90.79,4352831.0,20.21102163046989,50863.6,2017-12-01,Dec 2017
2017,12,Jet Airways,13375,1617784.0,88.514,1521413.0,7.380711234230635,23118.0,2017-12-01,Dec 2017
2017,12,JetLite,1955,255811.0,89.068,200908.0,1.1670699682650914,3123.0,2017-12-01,Dec 2017
2017,12,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-12-01,Dec 2017
2017,12,SpiceJet,10947,1427146.0,95.599,1291141.0,6.510975825627718,14540.0,2017-12-01,Dec 2017
2017,12,Total Domestic,81306,11206075.0,89.495,10671932.45,51.124750673842144,138668.566,2017-12-01,Dec 2017
2017,12,TruJet,560,29421.0,75.672,10859.0,0.1342255240639662,705.883,2017-12-01,Dec 2017
2017,12,Vistara,2986,412711.0,87.651,469209.0,1.882884683116262,5207.0,2017-12-01,Dec 2017
2017,12,Zoom Air,124,3798.0,78.859,3663.0,0.017327369579380157,172.35,2017-12-01,Dec 2017
2018,1,Air Deccan,120,1071.0,50.294,342.0,0.004677627193025365,81.2,2018-01-01,Jan 2018
2018,1,Air India,10159,1369342.0,84.761,1326153.0,5.980645542251858,19364.0,2018-01-01,Jan 2018
2018,1,Air India Express,211,16417.0,61.944,20280.397,0.0717017792977567,307.0,2018-01-01,Jan 2018
2018,1,AirAsia India,3264,489432.0,84.468,457114.0,2.1376101142266952,4686.0,2018-01-01,Jan 2018
2018,1,Alliance Air,2013,134627.0,81.649,60834.0,0.5879877834877926,3859.0,2018-01-01,Jan 2018
2018,1,Blue Dart Aviation,506,0.0,0.0,0.0,0.0,893.833,2018-01-01,Jan 2018
2018,1,Go First,6829,1095127.0,90.031,1031414.0,4.783002647074032,12871.866,2018-01-01,Jan 2018
2018,1,IndiGo,30101,4556904.0,89.683,4416727.0,19.902425832311913,53160.833,2018-01-01,Jan 2018
2018,1,Jet Airways,13163,1629327.0,88.761,1517279.0,7.116138451475668,23051.0,2018-01-01,Jan 2018
2018,1,JetLite,1981,262951.0,89.655,204351.0,1.148447010301786,3142.0,2018-01-01,Jan 2018
2018,1,SpiceJet,11145,1447537.0,95.047,1313294.0,6.322164737731427,14914.0,2018-01-01,Jan 2018
2018,1,Total Domestic,83188,11448112.0,89.064,10825347.397,50.0,142439.465,2018-01-01,Jan 2018
2018,1,TruJet,617,32892.0,76.975,11938.0,0.14365687547431402,758.166,2018-01-01,Jan 2018
2018,1,Vistara,2978,409713.0,86.993,462847.0,1.78943479938002,5221.317,2018-01-01,Jan 2018
2018,1,Zoom Air,101,2772.0,73.406,2774.0,0.01210679979371271,129.25,2018-01-01,Jan 2018
2018,2,Air Deccan,78,927.0,68.173,299.963,0.004323610542221806,78.0,2018-02-01,Feb 2018
2018,2,Air India,9158,1259379.0,86.99,1225278.0,5.873855794015918,17631.0,2018-02-01,Feb 2018
2018,2,Air India Express,216,16920.0,67.552,21403.301,0.07891638659589316,335.0,2018-02-01,Feb 2018
2018,2,Air Odisha,8,42.0,29.24,12.5,0.00019589173977703974,22.24,2018-02-01,Feb 2018
2018,2,AirAsia India,2933,455887.0,88.011,430094.0,2.126297561231793,5233.0,2018-02-01,Feb 2018
2018,2,Alliance Air,2000,132115.0,82.049,59386.0,0.6161961238248478,3763.0,2018-02-01,Feb 2018
2018,2,Blue Dart Aviation,478,0.0,0.0,0.0,0.0,875.5,2018-02-01,Feb 2018
2018,2,Go First,6357,1020977.0,90.392,963904.0,4.761927638151017,12030.166,2018-02-01,Feb 2018
2018,2,IndiGo,27700,4290189.0,91.789,4146528.0,20.009823504340915,49289.733,2018-02-01,Feb 2018
2018,2,Jet Airways,12456,1562820.0,90.456,1457811.0,7.289131637103649,21978.0,2018-02-01,Feb 2018
2018,2,JetLite,1721,231564.0,90.332,179729.0,1.0800351149935816,2824.0,2018-02-01,Feb 2018
2018,2,SpiceJet,10230,1331645.0,96.277,1198160.0,6.210910852747526,13732.0,2018-02-01,Feb 2018
2018,2,Total Domestic,76683,10720207.0,90.984,10139537.764,50.0,133431.639,2018-02-01,Feb 2018
2018,2,TruJet,568,30606.0,76.949,11033.0,0.14274910922895426,716.9,2018-02-01,Feb 2018
2018,2,Vistara,2680,384225.0,91.22,443008.0,1.7920596122817405,4796.1,2018-02-01,Feb 2018
2018,2,Zoom Air,100,2911.0,77.176,2891.0,0.01357716320216578,127.0,2018-02-01,Feb 2018
2018,3,Air Deccan,32,302.0,53.061,93.724,0.0013079444284728936,32.0,2018-03-01,Mar 2018
2018,3,Air India,10242,1365653.0,84.032,1330262.2,5.914563684030769,19540.5,2018-03-01,Mar 2018
2018,3,Air India Express,243,18994.0,72.332,25180.8,0.08226190885567596,372.8,2018-03-01,Mar 2018
2018,3,Air Odisha,16,75.0,26.201,22.26,0.00032482063621015565,12.5,2018-03-01,Mar 2018
2018,3,AirAsia India,3625,523568.0,82.049,482817.9,2.2675425447903836,6370.8,2018-03-01,Mar 2018
2018,3,Alliance Air,2304,142441.0,76.176,62562.0,0.6169036832321437,4247.0,2018-03-01,Mar 2018
2018,3,Blue Dart Aviation,501,0.0,0.0,0.0,0.0,921.667,2018-03-01,Mar 2018
2018,3,Go First,6641,1039974.0,87.996,997302.6,4.504066884293605,12030.166,2018-03-01,Mar 2018
2018,3,IndiGo,30502,4576236.0,89.046,4428533.0,19.81941185290424,54229.1,2018-03-01,Mar 2018
2018,3,Jet Airways,14330,1732912.0,86.206,1592578.9,7.505141044482844,24813.0,2018-03-01,Mar 2018
2018,3,JetLite,1455,184334.0,87.138,146720.5,0.7983398287355046,2414.0,2018-03-01,Mar 2018
2018,3,SpiceJet,11517,1474206.0,95.023,1322851.5,6.384700410997716,15241.0,2018-03-01,Mar 2018
2018,3,Total Domestic,85495,11544833.0,87.995,10920177.484,50.0,146985.873,2018-03-01,Mar 2018
2018,3,TruJet,846,42651.0,71.979,15114.1,0.1847189993999913,1031.95,2018-03-01,Mar 2018
2018,3,Vistara,3181,442122.0,88.215,514716.0,1.914804657633419,5655.85,2018-03-01,Mar 2018
2018,3,Zoom Air,60,1365.0,63.539,1422.0,0.005911735579024833,73.54,2018-03-01,Mar 2018
2018,4,Air Deccan,78,468.0,34.959,158.983,0.002039127190819954,68.0,2018-04-01,Apr 2018
2018,4,Air India,9913,1345592.0,84.377,1318494.0,5.86289152767052,19068.8,2018-04-01,Apr 2018
2018,4,Air India Express,250,18590.0,66.356,22784.464,0.08099866341312595,372.7,2018-04-01,Apr 2018
2018,4,Air Odisha,134,666.0,26.027,138.419,0.00290183484847455,74.0,2018-04-01,Apr 2018
2018,4,AirAsia India,3731,579203.0,87.49,550403.7,2.523650825436944,6722.2,2018-04-01,Apr 2018
2018,4,Alliance Air,2255,139655.0,76.348,61099.0,0.6084921107563263,4251.0,2018-04-01,Apr 2018
2018,4,Blue Dart Aviation,472,0.0,0.0,0.0,0.0,854.0,2018-04-01,Apr 2018
2018,4,Go First,6349,1009963.0,89.522,974781.9,4.4005192628677205,12114.25,2018-04-01,Apr 2018
2018,4,IndiGo,29818,4579916.0,91.919,4420575.0,19.95519497280205,52951.0,2018-04-01,Apr 2018
2018,4,Jet Airways,14001,1683573.0,85.629,1572237.9,7.335511713740004,24594.0,2018-04-01,Apr 2018
2018,4,JetLite,1321,173248.0,84.373,141474.0,0.7548604862290073,2261.0,2018-04-01,Apr 2018
2018,4,SpiceJet,11026,1426801.0,95.512,1284336.8,6.216728023480985,14732.0,2018-04-01,Apr 2018
2018,4,Total Domestic,83695,11475498.0,89.488,10905934.266,50.0,145279.463,2018-04-01,Apr 2018
2018,4,TruJet,950,52947.0,79.727,18909.1,0.23069587045372672,1183.483,2018-04-01,Apr 2018
2018,4,Vistara,3309,462622.0,88.762,538297.0,2.0156946565630527,5917.9,2018-04-01,Apr 2018
2018,4,Zoom Air,88,2254.0,68.624,2244.0,0.009820924547239693,115.13,2018-04-01,Apr 2018
2018,5,Air Deccan,172,1391.0,48.743,470.17,0.005884774839461143,160.0,2018-05-01,May 2018
2018,5,Air India,10291,1333851.0,81.697,1318502.8,5.642999859374611,19998.2,2018-05-01,May 2018
2018,5,Air India Express,240,17789.0,73.342,25441.6,0.0752582743487953,336.9,2018-05-01,May 2018
2018,5,Air Odisha,156,867.0,32.063,190.32,0.0036679365821803093,99.21,2018-05-01,May 2018
2018,5,AirAsia India,4078,647586.0,89.727,611718.1,2.739682098624934,7299.7,2018-05-01,May 2018
2018,5,Alliance Air,2320,137718.0,72.942,60114.0,0.5826307845729041,4385.0,2018-05-01,May 2018
2018,5,Blue Dart Aviation,497,0.0,0.0,0.0,0.0,906.283,2018-05-01,May 2018
2018,5,Go First,6542,1034197.0,89.159,1005378.7,4.375281441154706,12657.33,2018-05-01,May 2018
2018,5,IndiGo,32110,4852909.0,90.968,4677509.0,20.53075253874517,57307.333,2018-05-01,May 2018
2018,5,Jet Airways,14328,1618129.0,80.366,1517637.0,6.845668458808353,25490.0,2018-05-01,May 2018
2018,5,JetLite,1459,182103.0,80.211,151125.6,0.7704062923007854,2548.0,2018-05-01,May 2018
2018,5,SpiceJet,11488,1459005.0,94.798,1319542.9,6.17247729306111,15429.0,2018-05-01,May 2018
2018,5,Total Domestic,88321,11818634.0,87.814,11267295.49,50.0,154401.316,2018-05-01,May 2018
2018,5,TruJet,980,56818.0,82.688,20529.5,0.24037464904996636,1239.3,2018-05-01,May 2018
2018,5,Vistara,3491,471499.0,85.714,554966.8,1.9947271402092661,6327.5,2018-05-01,May 2018
2018,5,Zoom Air,169,4772.0,69.914,4169.0,0.02018845832775598,217.56,2018-05-01,May 2018
2018,6,Air Deccan,75,573.0,44.699,201.467,0.002538017778880981,67.24,2018-06-01,Jun 2018
2018,6,Air India,9921,1238131.0,81.381,1228357.5,5.484116039413069,19060.0,2018-06-01,Jun 2018
2018,6,Air India Express,251,13637.0,65.223,21642.1,0.06040305139720758,372.83,2018-06-01,Jun 2018
2018,6,Air Odisha,72,468.0,33.49,124.751,0.0020729359869394405,92.39,2018-06-01,Jun 2018
2018,6,AirAsia India,3849,600731.0,74.039,594715.2,2.660848094807942,12364.7,2018-06-01,Jun 2018
2018,6,Alliance Air,2152,131358.0,72.548,56370.0,0.5818306097700663,4133.0,2018-06-01,Jun 2018
2018,6,Blue Dart Aviation,509,0.0,0.0,0.0,0.0,951.0,2018-06-01,Jun 2018
2018,6,Go First,6663,1054793.0,88.584,1027052.997,4.6720477958799425,12868.483,2018-06-01,Jun 2018
2018,6,IndiGo,31979,4672686.0,88.313,4565770.0,20.696963600572875,56937.083,2018-06-01,Jun 2018
2018,6,Jet Airways,13543,1502783.0,79.463,1411035.5,6.656352481326524,23952.0,2018-06-01,Jun 2018
2018,6,JetLite,1558,194304.0,79.647,159300.0,0.860640500013421,2615.0,2018-06-01,Jun 2018
2018,6,SpiceJet,11015,1370265.0,93.307,1226187.116,6.0693838250931025,14724.0,2018-06-01,Jun 2018
2018,6,Total Domestic,86062,11288337.0,85.329,10841706.531,50.0,155578.77,2018-06-01,Jun 2018
2018,6,TruJet,938,52173.0,78.994,18740.5,0.2310924983901526,1185.833,2018-06-01,Jun 2018
2018,6,Vistara,3385,452177.0,84.831,528328.4,2.0028503755690497,6067.2,2018-06-01,Jun 2018
2018,6,Zoom Air,152,4258.0,24.865,3881.0,0.01886017400082935,188.01,2018-06-01,Jun 2018
2018,7,Air Deccan,17,58.0,18.977,18.114,0.0002487557281367518,16.0,2018-07-01,Jul 2018
2018,7,Air India,9631,1255241.0,82.872,1222820.3,5.383592912794906,18311.6,2018-07-01,Jul 2018
2018,7,Air India Express,252,14499.0,62.1,20645.0,0.06218464314232354,396.67,2018-07-01,Jul 2018
2018,7,Air Odisha,24,186.0,6.697,7.264,0.0007977338867833766,30.0,2018-07-01,Jul 2018
2018,7,AirAsia India,3885,557633.0,80.386,556996.3,2.391627637035885,12459.8,2018-07-01,Jul 2018
2018,7,Alliance Air,2259,134169.0,72.072,57904.0,0.5754363325582734,4254.0,2018-07-01,Jul 2018
2018,7,Blue Dart Aviation,497,0.0,0.0,0.0,0.0,913.417,2018-07-01,Jul 2018
2018,7,Go First,6537,1026758.0,87.185,1002176.5,4.403654032935086,12562.266,2018-07-01,Jul 2018
2018,7,IndiGo,33767,5002416.0,88.334,4804228.0,21.454821284878236,59674.55,2018-07-01,Jul 2018
2018,7,Jet Airways,12697,1565793.0,83.875,1473747.6,6.715516859076363,22789.0,2018-07-01,Jul 2018
2018,7,JetLite,1342,171138.0,80.452,132752.2,0.7339923758942661,2191.0,2018-07-01,Jul 2018
2018,7,SpiceJet,11401,1427257.0,93.76,1248730.6,6.121350935746138,15101.0,2018-07-01,Jul 2018
2018,7,Total Domestic,86694,11658023.0,86.615,11060615.778,50.0,155962.539,2018-07-01,Jul 2018
2018,7,TruJet,980,51402.0,74.762,18556.3,0.22045761961526408,1230.117,2018-07-01,Jul 2018
2018,7,Vistara,3405,451473.0,84.107,522033.6,1.9363188767083408,6033.12,2018-07-01,Jul 2018
2018,7,Zoom Air,0,0.0,0.0,0.0,0.0,0.0,2018-07-01,Jul 2018
2018,8,Air Deccan,152,1374.0,52.347,442.647,0.006069324942646204,120.0,2018-08-01,Aug 2018
2018,8,Air India,9639,1265214.0,83.109,1239689.66,5.588788128082369,18228.93,2018-08-01,Aug 2018
2018,8,Air India Express,203,16703.0,68.865,21767.81,0.07378161172999967,330.83,2018-08-01,Aug 2018
2018,8,Air Odisha,146,553.0,24.938,124.06,0.002442748685067941,92.39,2018-08-01,Aug 2018
2018,8,AirAsia India,3916,537079.0,76.602,550158.29,2.3724213761801174,7443.65,2018-08-01,Aug 2018
2018,8,Alliance Air,2358,132970.0,68.464,56929.0,0.5873640011817073,4416.0,2018-08-01,Aug 2018
2018,8,Blue Dart Aviation,496,0.0,0.0,0.0,0.0,895.917,2018-08-01,Aug 2018
2018,8,Go First,6687,1014015.0,84.609,992139.22,4.479175059474084,12742.066,2018-08-01,Aug 2018
2018,8,IndiGo,34409,4757378.0,82.846,4610890.0,21.014609139007508,60802.9,2018-08-01,Aug 2018
2018,8,Jet Airways,13005,1552418.0,81.985,1460931.2,6.8574448972437665,22839.0,2018-08-01,Aug 2018
2018,8,JetLite,1295,163476.0,79.22,130673.13,0.7221171501630501,2127.0,2018-08-01,Aug 2018
2018,8,SpiceJet,11328,1404424.0,93.588,1229718.59,6.203715875728496,14816.0,2018-08-01,Aug 2018
2018,8,Total Domestic,87903,11319216.0,83.41,10805587.347,50.0,151850.736,2018-08-01,Aug 2018
2018,8,TruJet,948,50627.0,75.723,18001.07,0.22363297952791078,1164.083,2018-08-01,Aug 2018
2018,8,Vistara,3321,422985.0,81.539,494122.67,1.8684377080532788,5831.97,2018-08-01,Aug 2018
2018,8,Zoom Air,0,0.0,0.0,0.0,0.0,0.0,2018-08-01,Aug 2018
2018,9,Air Deccan,192,1268.0,42.496,377.093,0.005579165810871911,150.0,2018-09-01,Sep 2018
2018,9,Air India,9180,1173238.0,82.11,1150285.403,5.162215565943011,17076.917,2018-09-01,Sep 2018
2018,9,Air India Express,226,15855.0,66.591,22424.954,0.06976157250108371,360.67,2018-09-01,Sep 2018
2018,9,Air Odisha,64,295.0,0.0,0.0,0.0012979920459047427,0.0,2018-09-01,Sep 2018
2018,9,AirAsia India,3861,498138.0,71.188,490208.02,2.1917937686877855,12077.0,2018-09-01,Sep 2018
2018,9,Alliance Air,2396,129952.0,65.042,54847.0,0.5717852960997055,4430.0,2018-09-01,Sep 2018
2018,9,Blue Dart Aviation,466,0.0,0.0,0.0,0.0,857.083,2018-09-01,Sep 2018
2018,9,Go First,6086,989309.0,90.59,960011.867,4.352932925227035,11526.633,2018-09-01,Sep 2018
2018,9,IndiGo,35602,4920335.0,82.703,4753181.0,21.64934133283631,62407.7,2018-09-01,Sep 2018
2018,9,Jet Airways,12706,1604196.0,84.903,1502921.719,7.058419146007473,22153.0,2018-09-01,Sep 2018
2018,9,JetLite,1397,182290.0,82.992,143058.194,0.8020710849083916,2240.0,2018-09-01,Sep 2018
2018,9,SpiceJet,10975,1362564.0,93.171,1214945.834,5.995244861139491,14500.0,2018-09-01,Sep 2018
2018,9,Total Domestic,87353,11363706.0,83.965,10812669.802,50.0,154580.703,2018-09-01,Sep 2018
2018,9,TruJet,938,50203.0,76.073,18040.295,0.22089184637476542,1158.3,2018-09-01,Sep 2018
2018,9,Vistara,3264,436063.0,84.872,502368.423,1.9186654424181686,5643.4,2018-09-01,Sep 2018
2018,9,Zoom Air,0,0.0,0.0,0.0,0.0,0.0,2018-09-01,Sep 2018
2018,10,Air Deccan,80,203.0,18.619,52.406,0.0008597773456208362,60.0,2018-10-01,Oct 2018
2018,10,Air India,10234,1276807.0,79.424,1254204.383,5.407732676502971,19104.35,2018-10-01,Oct 2018
2018,10,Air India Express,263,15386.0,57.321,18625.76,0.06516519329912407,391.17,2018-10-01,Oct 2018
2018,10,Air Odisha,0,0.0,0.0,0.0,0.0,0.0,2018-10-01,Oct 2018
2018,10,AirAsia India,4315,643358.0,83.695,635667.4,2.7248504114479313,7995.08,2018-10-01,Oct 2018
2018,10,Alliance Air,2369,123014.0,65.534,51236.0,0.5210081300206973,4086.0,2018-10-01,Oct 2018
2018,10,Blue Dart Aviation,539,0.0,0.0,0.0,0.0,947.666,2018-10-01,Oct 2018
2018,10,Go First,6902,1047651.0,84.101,1019261.21,4.4371753493449,13074.833,2018-10-01,Oct 2018
2018,10,IndiGo,37403,5074853.0,83.106,4998733.0,21.4938110431327,64970.366,2018-10-01,Oct 2018
2018,10,Jet Airways,13078,1562304.0,81.609,1490663.53,6.616914217600074,22935.0,2018-10-01,Oct 2018
2018,10,JetLite,1506,188698.0,80.198,149785.45,0.7992032786401999,2441.0,2018-10-01,Oct 2018
2018,10,SpiceJet,11518,1382010.0,90.799,1239910.21,5.853304873997301,18367.0,2018-10-01,Oct 2018
2018,10,Total Domestic,92661,11805382.0,83.007,11386615.685,50.0,161629.501,2018-10-01,Oct 2018
2018,10,TruJet,984,56337.0,81.706,20281.443,0.23860727251350275,1234.466,2018-10-01,Oct 2018
2018,10,Vistara,3470,434761.0,79.718,508194.893,1.8413677761549774,6022.57,2018-10-01,Oct 2018
2018,10,Zoom Air,0,0.0,0.0,0.0,0.0,0.0,2018-10-01,Oct 2018
2018,11,Air Deccan,0,0.0,0.0,0.0,0.0,0.0,2018-11-01,Nov 2018
2018,11,Air India,9822,1242223.0,76.868,1177788.474,5.351398859572623,14215.0,2018-11-01,Nov 2018
2018,11,Air India Express,292,17038.0,60.334,22344.562,0.07339836226619403,431.82,2018-11-01,Nov 2018
2018,11,Air Odisha,0,0.0,0.0,0.0,0.0,0.0,2018-11-01,Nov 2018
2018,11,AirAsia India,3969,617740.0,88.225,613381.53,2.6611752732902163,7323.78,2018-11-01,Nov 2018
2018,11,Alliance Air,2439,129339.0,68.006,54169.0,0.5571822266197483,4163.0,2018-11-01,Nov 2018
2018,11,Blue Dart Aviation,479,0.0,0.0,0.0,0.0,869.167,2018-11-01,Nov 2018
2018,11,Go First,6502,1019398.0,87.579,1007827.395,4.391486306927671,12871.866,2018-11-01,Nov 2018
2018,11,IndiGo,36011,5005919.0,84.855,4916916.0,21.565104838433136,63706.45,2018-11-01,Nov 2018
2018,11,Jet Airways,12086,1477384.0,82.116,1422400.902,6.364453928763869,21820.0,2018-11-01,Nov 2018
2018,11,JetLite,1341,174535.0,80.876,138431.774,0.7518830354578105,2174.0,2018-11-01,Nov 2018
2018,11,SpiceJet,11794,1454822.0,91.053,1330630.801,6.267258609509857,16007.0,2018-11-01,Nov 2018
2018,11,Total Domestic,89032,11606526.0,84.141,11190323.201,50.0,150652.429,2018-11-01,Nov 2018
2018,11,TruJet,955,52696.0,78.811,19005.415,0.22701021821688935,1203.967,2018-11-01,Nov 2018
2018,11,Vistara,3342,415432.0,78.464,487427.348,1.7896483409419839,5866.38,2018-11-01,Nov 2018
2018,11,Zoom Air,0,0.0,0.0,0.0,0.0,0.0,2018-11-01,Nov 2018
2018,12,Air Deccan,0,0.0,0.0,0.0,0.0,0.0,2018-12-01,Dec 2018
2018,12,Air India,10515,1372904.0,79.639,1313600.0,5.426579529653015,19972.0,2018-12-01,Dec 2018
2018,12,Air India Express,300,19040.0,65.742,25437.0,0.07525804735407093,446.48,2018-12-01,Dec 2018
2018,12,Air Odisha,0,0.0,0.0,0.0,0.0,0.0,2018-12-01,Dec 2018
2018,12,AirAsia India,4213,673179.0,89.625,654723.77,2.6608265262482202,7726.65,2018-12-01,Dec 2018
2018,12,Alliance Air,3201,143712.0,69.238,61431.0,0.5680401523817354,4613.0,2018-12-01,Dec 2018
2018,12,Blue Dart Aviation,488,0.0,0.0,0.0,0.0,885.167,2018-12-01,Dec 2018
2018,12,Go First,6853,1111770.0,88.506,1090067.199,4.394413829140516,13106.933,2018-12-01,Dec 2018
2018,12,IndiGo,37305,5478523.0,88.925,5425426.0,21.65456635317052,66564.5,2018-12-01,Dec 2018
2018,12,Jet Airways,11741,1537426.0,87.03,1471987.26,6.076873881900202,21349.0,2018-12-01,Dec 2018
2018,12,JetLite,1579,214385.0,85.688,166417.618,0.8473842690127362,2592.0,2018-12-01,Dec 2018
2018,12,SpiceJet,12473,1563700.0,92.73,1448751.49,6.1807252440945755,17115.0,2018-12-01,Dec 2018
2018,12,Total Domestic,93259,12649810.0,87.493,12242201.326,50.0,161978.746,2018-12-01,Dec 2018
2018,12,TruJet,1009,57038.0,80.333,20583.199,0.22545002652213747,1278.167,2018-12-01,Dec 2018
2018,12,Vistara,3582,478133.0,83.077,563776.79,1.8898821405222688,6329.85,2018-12-01,Dec 2018
2018,12,Zoom Air,0,0.0,0.0,0.0,0.0,0.0,2018-12-01,Dec 2018
2019,1,Air Heritage,36,307.0,34.238,103.721,0.0012310456068313008,25.0,2019-01-01,Jan 2019
2019,1,Air India,10378,1343960.0,78.452,1278677.705,5.3891728135407,19895.483,2019-01-01,Jan 2019
2019,1,Air India Express,294,18115.0,65.784,24981.0,0.07263971064413358,440.57,2019-01-01,Jan 2019
2019,1,AirAsia India,4190,666971.0,89.486,714801.97,2.674500714768337,7626.43,2019-01-01,Jan 2019
2019,1,Alliance Air,2606,138705.0,65.695,58712.999,0.5561960289756859,4638.0,2019-01-01,Jan 2019
2019,1,Blue Dart Aviation,467,0.0,,0.0,0.0,840.416,2019-01-01,Jan 2019
2019,1,Go First,6813,1087717.0,87.386,1060701.668,4.361658743731993,10786.133,2019-01-01,Jan 2019
2019,1,IndiGo,37199,5321832.0,86.441,5282940.0,21.34012346545353,67118.433,2019-01-01,Jan 2019
2019,1,Jet Airways,11388,1481560.0,86.151,1408836.7,5.940937880315902,20674.0,2019-01-01,Jan 2019
2019,1,JetLite,1599,215128.0,84.152,166936.92,0.8626461866658112,2626.0,2019-01-01,Jan 2019
2019,1,SpiceJet,13271,1665660.0,90.855,1568335.01,6.67916425236034,18645.0,2019-01-01,Jan 2019
2019,1,Star Air,24,637.0,54.254,1780.278,0.002554319386161363,25.0,2019-01-01,Jan 2019
2019,1,Total Domestic,92783,12469075.0,85.928,12148303.733,50.0,160917.985,2019-01-01,Jan 2019
2019,1,TruJet,1064,58143.0,78.03,21171.632,0.23314881015632674,1337.05,2019-01-01,Jan 2019
2019,1,Vistara,3454,470340.0,84.179,560324.13,1.8860260283942474,6240.47,2019-01-01,Jan 2019
2019,2,Air Heritage,26,225.0,96.041,87.552,0.0009936802817352996,22.0,2019-02-01,Feb 2019
2019,2,Air India,9320,1286834.0,84.013,1235346.0,5.683118096295834,17775.0,2019-02-01,Feb 2019
2019,2,Air India Express,256,14354.0,62.211,20106.0,0.0633923856179044,380.87,2019-02-01,Feb 2019
2019,2,AirAsia India,3528,583216.0,92.939,634592.868,2.57568995196682,6521.83,2019-02-01,Feb 2019
2019,2,Alliance Air,2214,127312.0,69.047,53354.0,0.5622552179034865,4015.0,2019-02-01,Feb 2019
2019,2,Blue Dart Aviation,432,0.0,,0.0,0.0,771.833,2019-02-01,Feb 2019
2019,2,Go First,6037,1026676.0,92.554,999484.096,4.5341675419149805,9467.95,2019-02-01,Feb 2019
2019,2,IndiGo,33596,4930608.0,88.409,4841086.0,21.775324206961432,60391.583,2019-02-01,Feb 2019
2019,2,Jet Airways,8312,1129751.0,89.393,1060084.925,4.98938351986994,15013.0,2019-02-01,Feb 2019
2019,2,JetLite,1156,158576.0,87.917,111303.688,0.7003281971398083,1755.0,2019-02-01,Feb 2019
2019,2,SpiceJet,12059,1557868.0,94.041,1464787.81,6.880100947317367,16961.0,2019-02-01,Feb 2019
2019,2,Star Air,100,2603.0,52.506,1194.397,0.011495776770475488,104.0,2019-02-01,Feb 2019
2019,2,Total Domestic,81139,11321549.0,89.113,10972362.789,50.0,140023.118,2019-02-01,Feb 2019
2019,2,TruJet,966,51164.0,75.903,18471.718,0.22595847970979943,1209.817,2019-02-01,Feb 2019
2019,2,Vistara,3137,452362.0,89.115,532463.735,1.9977919982504162,5634.235,2019-02-01,Feb 2019
2019,3,Air India,10247,1345336.0,79.608,1275956.51,5.820026897815297,18983.0,2019-03-01,Mar 2019
2019,3,Air India Express,277,13074.0,55.772,19537.0,0.05655912847202274,401.04,2019-03-01,Mar 2019
2019,3,AirAsia India,4358,686701.0,88.51,743864.485,2.970721285059392,8007.73,2019-03-01,Mar 2019
2019,3,Alliance Air,2414,129478.0,64.399,53681.29,0.5601317757610954,4314.0,2019-03-01,Mar 2019
2019,3,Blue Dart Aviation,464,0.0,,0.0,0.0,860.083,2019-03-01,Mar 2019
2019,3,Go First,6862,1148587.0,91.386,1114700.284,4.968875607640752,10448.85,2019-03-01,Mar 2019
2019,3,IndiGo,38220,5440796.0,85.95,5391425.0,23.5373015109429,67719.3,2019-03-01,Mar 2019
2019,3,Jet Airways,4442,529832.0,86.672,488152.561,2.292093938854884,7694.0,2019-03-01,Mar 2019
2019,3,JetLite,967,134037.0,87.517,101133.182,0.5798543600278807,1445.0,2019-03-01,Mar 2019
2019,3,SpiceJet,12968,1581456.0,93.035,1458326.357,6.841500158853542,17576.0,2019-03-01,Mar 2019
2019,3,Star Air,154,4145.0,54.785,1906.451,0.01793158845927293,161.2,2019-03-01,Mar 2019
2019,3,Total Domestic,85931,11557816.0,86.533,11247421.449,50.0,145050.633,2019-03-01,Mar 2019
