Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2,TotalPax,TotalFreight,Route,Date
2017,12,BHOPAL,MUMBAI,13883.0,11753.0,0.0,0.0,,,25636.0,0.0,BHOPAL ↔ MUMBAI,2017-12-01
2018,1,BHOPAL,MUMBAI,13259.0,11456.0,0.0,0.0,,,24715.0,0.0,BHOPAL ↔ MUMBAI,2018-01-01
2018,2,BHOPAL,MUMBAI,11792.0,10523.0,0.0,0.0,,,22315.0,0.0,BHOPAL ↔ MUMBAI,2018-02-01
2018,3,BHOPAL,MUMBAI,12670.0,10863.0,21.48,38.82,8.19,23.03,23533.0,60.3,BHOPAL ↔ MUMBAI,2018-03-01
2018,4,BHOPAL,MUMBAI,13104.0,14073.0,21.48,37.0,5.45,20.57,27177.0,58.480000000000004,BHOPAL ↔ MUMBAI,2018-04-01
2018,5,BHOPAL,MUMBAI,14625.0,11802.0,24.05,41.25,4.05,21.65,26427.0,65.3,BHOPAL ↔ MUMBAI,2018-05-01
2018,6,BHOPAL,MUMBAI,13803.0,13194.0,23.68,43.09,4.6,21.84,26997.0,66.77000000000001,BHOPAL ↔ MUMBAI,2018-06-01
2018,7,BHOPAL,MUMBAI,11603.0,11399.0,18.46,53.98,3.08,24.56,23002.0,72.44,BHOPAL ↔ MUMBAI,2018-07-01
2018,8,BHOPAL,MUMBAI,11272.0,11031.0,24.16,51.13,1.88,24.31,22303.0,75.29,BHOPAL ↔ MUMBAI,2018-08-01
2018,9,BHOPAL,MUMBAI,11520.0,11084.0,20.57,57.08,2.06,22.7,22604.0,77.65,BHOPAL ↔ MUMBAI,2018-09-01
2018,10,BHOPAL,MUMBAI,12640.0,13121.0,21.89,81.9,3.99,22.35,25761.0,103.79,BHOPAL ↔ MUMBAI,2018-10-01
2018,11,BHOPAL,MUMBAI,14386.0,12544.0,26.48,61.87,4.36,23.02,26930.0,88.35,BHOPAL ↔ MUMBAI,2018-11-01
2018,12,BHOPAL,MUMBAI,16141.0,15048.0,22.92,48.1,5.75,30.04,31189.0,71.02000000000001,BHOPAL ↔ MUMBAI,2018-12-01
2019,1,BHOPAL,MUMBAI,15629.0,15412.0,25.04,40.99,5.78,39.35,31041.0,66.03,BHOPAL ↔ MUMBAI,2019-01-01
2019,2,BHOPAL,MUMBAI,14770.0,15056.0,15.24,46.06,5.13,29.17,29826.0,61.300000000000004,BHOPAL ↔ MUMBAI,2019-02-01
2019,3,BHOPAL,MUMBAI,12186.0,11823.0,11.17,34.69,8.23,17.39,24009.0,45.86,BHOPAL ↔ MUMBAI,2019-03-01
2019,4,BHOPAL,MUMBAI,18323.0,19267.0,7.43,33.37,4.45,14.3,37590.0,40.8,BHOPAL ↔ MUMBAI,2019-04-01
2019,5,BHOPAL,MUMBAI,25719.0,24948.0,8.3,39.42,4.95,11.51,50667.0,47.72,BHOPAL ↔ MUMBAI,2019-05-01
2019,6,BHOPAL,MUMBAI,22929.0,21632.0,7.95,40.84,5.51,8.51,44561.0,48.790000000000006,BHOPAL ↔ MUMBAI,2019-06-01
2019,7,BHOPAL,MUMBAI,18413.0,18680.0,8.36,47.51,3.17,10.56,37093.0,55.87,BHOPAL ↔ MUMBAI,2019-07-01
2019,8,BHOPAL,MUMBAI,19094.0,19175.0,7.25,48.84,3.66,11.87,38269.0,56.09,BHOPAL ↔ MUMBAI,2019-08-01
2019,9,BHOPAL,MUMBAI,18005.0,17214.0,7.34,51.23,3.49,14.32,35219.0,58.56999999999999,BHOPAL ↔ MUMBAI,2019-09-01
2019,10,BHOPAL,MUMBAI,18054.0,20960.0,8.33,48.47,5.41,15.62,39014.0,56.8,BHOPAL ↔ MUMBAI,2019-10-01
2019,11,BHOPAL,MUMBAI,16557.0,15408.0,6.14,36.71,2.83,23.62,31965.0,42.85,BHOPAL ↔ MUMBAI,2019-11-01
2019,12,BHOPAL,MUMBAI,16442.0,15535.0,10.01,40.64,3.64,24.78,31977.0,50.65,BHOPAL ↔ MUMBAI,2019-12-01
2020,1,BHOPAL,MUMBAI,15638.0,15127.0,17.91,34.25,3.58,26.17,30765.0,52.16,BHOPAL ↔ MUMBAI,2020-01-01
2020,2,BHOPAL,MUMBAI,15032.0,14699.0,14.54,34.17,2.61,21.79,29731.0,48.71,BHOPAL ↔ MUMBAI,2020-02-01
2020,3,BHOPAL,MUMBAI,8544.0,9833.0,17.32,22.28,1.49,11.75,18377.0,39.6,BHOPAL ↔ MUMBAI,2020-03-01
2020,5,BHOPAL,MUMBAI,41.0,180.0,0.0,0.01,0.04,0.0,221.0,0.01,BHOPAL ↔ MUMBAI,2020-05-01
2020,6,BHOPAL,MUMBAI,581.0,807.0,0.06,0.14,0.0,0.0,1388.0,0.2,BHOPAL ↔ MUMBAI,2020-06-01
2020,7,BHOPAL,MUMBAI,979.0,1506.0,0.12,4.4,0.0,1.0,2485.0,4.5200000000000005,BHOPAL ↔ MUMBAI,2020-07-01
2020,8,BHOPAL,MUMBAI,2244.0,1866.0,0.34,4.96,0.0,6.68,4110.0,5.3,BHOPAL ↔ MUMBAI,2020-08-01
2020,9,BHOPAL,MUMBAI,3103.0,2710.0,0.59,5.04,0.24,11.73,5813.0,5.63,BHOPAL ↔ MUMBAI,2020-09-01
2020,10,BHOPAL,MUMBAI,5231.0,5573.0,1.08,9.58,1.19,15.94,10804.0,10.66,BHOPAL ↔ MUMBAI,2020-10-01
2020,11,BHOPAL,MUMBAI,9715.0,10335.0,1.11,29.17,1.85,13.62,20050.0,30.28,BHOPAL ↔ MUMBAI,2020-11-01
2020,12,BHOPAL,MUMBAI,12953.0,9536.0,1.53,33.33,2.1,11.23,22489.0,34.86,BHOPAL ↔ MUMBAI,2020-12-01
2021,1,BHOPAL,MUMBAI,12677.0,10348.0,1.08,26.77,2.37,16.7,23025.0,27.85,BHOPAL ↔ MUMBAI,2021-01-01
2021,2,BHOPAL,MUMBAI,11888.0,10265.0,1.55,26.39,2.19,14.58,22153.0,27.94,BHOPAL ↔ MUMBAI,2021-02-01
2021,3,BHOPAL,MUMBAI,9312.0,8092.0,2.05,26.89,2.25,16.03,17404.0,28.94,BHOPAL ↔ MUMBAI,2021-03-01
2021,4,BHOPAL,MUMBAI,3672.0,4414.0,1.34,36.71,1.45,13.07,8086.0,38.050000000000004,BHOPAL ↔ MUMBAI,2021-04-01
2021,6,BHOPAL,MUMBAI,4144.0,4904.0,1.21,34.4,4.03,10.05,9048.0,35.61,BHOPAL ↔ MUMBAI,2021-06-01
2021,7,BHOPAL,MUMBAI,7692.0,7646.0,2.05,43.5,4.36,12.34,15338.0,45.55,BHOPAL ↔ MUMBAI,2021-07-01
2021,8,BHOPAL,MUMBAI,10291.0,9732.0,6.12,41.5,3.95,11.29,20023.0,47.62,BHOPAL ↔ MUMBAI,2021-08-01
2021,9,BHOPAL,MUMBAI,11032.0,9323.0,6.88,46.12,3.9,12.39,20355.0,53.0,BHOPAL ↔ MUMBAI,2021-09-01
2021,10,BHOPAL,MUMBAI,13140.0,13957.0,5.4,42.92,3.9,6.98,27097.0,48.32,BHOPAL ↔ MUMBAI,2021-10-01
2021,11,BHOPAL,MUMBAI,14431.0,13369.0,5.14,46.55,3.75,12.86,27800.0,51.69,BHOPAL ↔ MUMBAI,2021-11-01
2021,12,BHOPAL,MUMBAI,15664.0,13605.0,6.35,55.06,1.99,15.32,29269.0,61.410000000000004,BHOPAL ↔ MUMBAI,2021-12-01
2022,1,BHOPAL,MUMBAI,6929.0,7545.0,6.83,48.86,3.55,15.33,14474.0,55.69,BHOPAL ↔ MUMBAI,2022-01-01
2022,2,BHOPAL,MUMBAI,9444.0,9468.0,4.31,36.83,3.34,17.8,18912.0,41.14,BHOPAL ↔ MUMBAI,2022-02-01
2022,3,BHOPAL,MUMBAI,15027.0,14961.0,5.37,40.75,3.1,19.45,29988.0,46.12,BHOPAL ↔ MUMBAI,2022-03-01
2022,4,BHOPAL,MUMBAI,12782.0,12663.0,8.86,36.87,2.75,13.0,25445.0,45.73,BHOPAL ↔ MUMBAI,2022-04-01
2022,5,BHOPAL,MUMBAI,14316.0,12928.0,7.63,55.61,2.4,15.67,27244.0,63.24,BHOPAL ↔ MUMBAI,2022-05-01
2022,6,BHOPAL,MUMBAI,12842.0,11251.0,6.87,59.27,2.73,11.18,24093.0,66.14,BHOPAL ↔ MUMBAI,2022-06-01
2022,7,BHOPAL,MUMBAI,12079.0,11142.0,7.36,70.59,3.07,15.52,23221.0,77.95,BHOPAL ↔ MUMBAI,2022-07-01
2022,8,BHOPAL,MUMBAI,13248.0,11887.0,6.46,64.66,2.6,18.85,25135.0,71.11999999999999,BHOPAL ↔ MUMBAI,2022-08-01
2022,9,BHOPAL,MUMBAI,12693.0,12117.0,7.39,59.51,2.8,19.52,24810.0,66.89999999999999,BHOPAL ↔ MUMBAI,2022-09-01
2022,10,BHOPAL,MUMBAI,11771.0,13254.0,11.2,53.78,2.55,15.87,25025.0,64.98,BHOPAL ↔ MUMBAI,2022-10-01
2022,11,BHOPAL,MUMBAI,14878.0,13239.0,10.0,48.86,3.01,18.03,28117.0,58.86,BHOPAL ↔ MUMBAI,2022-11-01
2022,12,BHOPAL,MUMBAI,14976.0,14486.0,11.5,49.8,3.54,20.09,29462.0,61.3,BHOPAL ↔ MUMBAI,2022-12-01
2023,1,BHOPAL,MUMBAI,14149.0,14037.0,10.2,58.34,3.52,23.73,28186.0,68.54,BHOPAL ↔ MUMBAI,2023-01-01
2023,2,BHOPAL,MUMBAI,13779.0,14062.0,8.66,56.58,3.26,22.78,27841.0,65.24,BHOPAL ↔ MUMBAI,2023-02-01
2023,3,BHOPAL,MUMBAI,14547.0,14367.0,11.3,67.69,3.22,41.43,28914.0,78.99,BHOPAL ↔ MUMBAI,2023-03-01
2023,4,BHOPAL,MUMBAI,13326.0,13755.0,9.75,60.25,3.21,35.06,27081.0,70.0,BHOPAL ↔ MUMBAI,2023-04-01
2023,5,BHOPAL,MUMBAI,13621.0,13527.0,13.43,59.03,3.55,30.76,27148.0,72.46000000000001,BHOPAL ↔ MUMBAI,2023-05-01
2023,6,BHOPAL,MUMBAI,13721.0,13055.0,15.32,51.27,3.71,37.11,26776.0,66.59,BHOPAL ↔ MUMBAI,2023-06-01
2023,7,BHOPAL,MUMBAI,13360.0,13415.0,18.39,55.83,4.64,45.49,26775.0,74.22,BHOPAL ↔ MUMBAI,2023-07-01
2023,8,BHOPAL,MUMBAI,13315.0,13439.0,17.87,53.66,4.17,43.4,26754.0,71.53,BHOPAL ↔ MUMBAI,2023-08-01
2023,9,BHOPAL,MUMBAI,12486.0,12180.0,20.32,46.9,3.61,35.59,24666.0,67.22,BHOPAL ↔ MUMBAI,2023-09-01
2023,10,BHOPAL,MUMBAI,11721.0,13048.0,16.73,44.88,3.88,29.51,24769.0,61.61,BHOPAL ↔ MUMBAI,2023-10-01
2023,11,BHOPAL,MUMBAI,12721.0,13988.0,20.25,42.51,3.85,13.52,26709.0,62.76,BHOPAL ↔ MUMBAI,2023-11-01
2023,12,BHOPAL,MUMBAI,14957.0,14428.0,20.71,40.55,4.45,10.55,29385.0,61.26,BHOPAL ↔ MUMBAI,2023-12-01
2024,1,BHOPAL,MUMBAI,13911.0,13667.0,19.13,40.39,5.0,12.61,27578.0,59.519999999999996,BHOPAL ↔ MUMBAI,2024-01-01
2024,2,BHOPAL,MUMBAI,14831.0,14950.0,18.88,42.23,4.44,17.94,29781.0,61.11,BHOPAL ↔ MUMBAI,2024-02-01
2024,3,BHOPAL,MUMBAI,14294.0,14901.0,19.59,35.29,4.25,15.38,29195.0,54.879999999999995,BHOPAL ↔ MUMBAI,2024-03-01
2024,4,BHOPAL,MUMBAI,13637.0,15365.0,19.18,34.72,4.05,18.68,29002.0,53.9,BHOPAL ↔ MUMBAI,2024-04-01
2024,6,BHOPAL,MUMBAI,14992.0,14263.0,17.36,38.43,3.88,10.87,29255.0,55.79,BHOPAL ↔ MUMBAI,2024-06-01
2024,7,BHOPAL,MUMBAI,13837.0,13526.0,19.24,43.45,4.93,11.76,27363.0,62.69,BHOPAL ↔ MUMBAI,2024-07-01
2024,8,BHOPAL,MUMBAI,14880.0,13634.0,17.84,45.48,4.91,13.23,28514.0,63.31999999999999,BHOPAL ↔ MUMBAI,2024-08-01
2024,9,BHOPAL,MUMBAI,13190.0,13142.0,18.66,43.94,4.16,16.0,26332.0,62.599999999999994,BHOPAL ↔ MUMBAI,2024-09-01
2024,10,BHOPAL,MUMBAI,11832.0,15128.0,20.22,54.93,4.8,15.84,26960.0,75.15,BHOPAL ↔ MUMBAI,2024-10-01
2024,11,BHOPAL,MUMBAI,15956.0,13929.0,17.39,36.84,3.94,25.38,29885.0,54.230000000000004,BHOPAL ↔ MUMBAI,2024-11-01
2024,12,BHOPAL,MUMBAI,16532.0,14950.0,17.11,47.49,4.75,34.19,31482.0,64.6,BHOPAL ↔ MUMBAI,2024-12-01
2025,1,BHOPAL,MUMBAI,15082.0,15132.0,18.93,45.09,5.14,33.29,30214.0,64.02000000000001,BHOPAL ↔ MUMBAI,2025-01-01
2025,2,BHOPAL,MUMBAI,15092.0,15930.0,16.3,40.44,4.07,23.83,31022.0,56.739999999999995,BHOPAL ↔ MUMBAI,2025-02-01
2025,3,BHOPAL,MUMBAI,15028.0,15059.0,19.64,39.91,5.22,26.4,30087.0,59.55,BHOPAL ↔ MUMBAI,2025-03-01
2025,4,BHOPAL,MUMBAI,13800.0,14493.0,15.41,46.9,3.32,22.18,28293.0,62.31,BHOPAL ↔ MUMBAI,2025-04-01
2025,5,BHOPAL,MUMBAI,15137.0,14719.0,16.3,46.54,3.82,26.47,29856.0,62.84,BHOPAL ↔ MUMBAI,2025-05-01
2025,6,BHOPAL,MUMBAI,17510.0,17125.0,21.11,50.33,3.36,29.77,34635.0,71.44,BHOPAL ↔ MUMBAI,2025-06-01
2025,7,BHOPAL,MUMBAI,15091.0,15374.0,26.0,44.63,5.67,33.97,30465.0,70.63,BHOPAL ↔ MUMBAI,2025-07-01
2025,8,BHOPAL,MUMBAI,15980.0,15667.0,22.75,47.47,5.66,28.48,31647.0,70.22,BHOPAL ↔ MUMBAI,2025-08-01
2025,9,BHOPAL,MUMBAI,13576.0,13523.0,24.39,54.1,5.22,28.06,27099.0,78.49000000000001,BHOPAL ↔ MUMBAI,2025-09-01
2025,10,BHOPAL,MUMBAI,13047.0,14739.0,20.99,58.7,3.85,17.22,27786.0,79.69,BHOPAL ↔ MUMBAI,2025-10-01
2025,11,BHOPAL,MUMBAI,16043.0,15596.0,10.87,51.71,3.95,18.72,31639.0,62.58,BHOPAL ↔ MUMBAI,2025-11-01
2025,12,BHOPAL,MUMBAI,17070.0,16116.0,12.45,56.56,5.03,19.95,33186.0,69.01,BHOPAL ↔ MUMBAI,2025-12-01
2026,1,BHOPAL,MUMBAI (MUMBAI),17745.0,17538.0,13.85,50.97,4.65,17.88,35283.0,64.82,BHOPAL ↔ MUMBAI (MUMBAI),2026-01-01
2026,2,BHOPAL,MUMBAI (MUMBAI),15560.0,16964.0,9.63,58.45,4.16,19.02,32524.0,68.08,BHOPAL ↔ MUMBAI (MUMBAI),2026-02-01
2026,3,BHOPAL,MUMBAI (MUMBAI),15628.0,16488.0,14.68,54.26,3.71,24.55,32116.0,68.94,BHOPAL ↔ MUMBAI (MUMBAI),2026-03-01
2026,4,BHOPAL,MUMBAI (MUMBAI),13219.0,14996.0,10.23,45.28,4.07,23.38,28215.0,55.510000000000005,BHOPAL ↔ MUMBAI (MUMBAI),2026-04-01
2026,3,BHOPAL,MUMBAI (NAVI MUMBAI),254.0,289.0,0.02,0.0,0.0,0.5,543.0,0.02,BHOPAL ↔ MUMBAI (NAVI MUMBAI),2026-03-01
2026,4,BHOPAL,MUMBAI (NAVI MUMBAI),2199.0,4658.0,0.37,1.79,0.0,0.0,6857.0,2.16,BHOPAL ↔ MUMBAI (NAVI MUMBAI),2026-04-01
2018,10,BHOPAL,NAGPUR,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,BHOPAL ↔ NAGPUR,2018-10-01
2019,5,BHOPAL,NAGPUR,0.0,2.0,0.0,0.0,0.0,1.66,2.0,0.0,BHOPAL ↔ NAGPUR,2019-05-01
2019,10,BHOPAL,NAGPUR,0.0,0.0,0.0,0.0,0.28,0.23,0.0,0.0,BHOPAL ↔ NAGPUR,2019-10-01
2022,1,BHOPAL,NAGPUR,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,BHOPAL ↔ NAGPUR,2022-01-01
2023,4,BHOPAL,NAGPUR,175.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,BHOPAL ↔ NAGPUR,2023-04-01
2023,5,BHOPAL,NAGPUR,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,BHOPAL ↔ NAGPUR,2023-05-01
2024,7,BHOPAL,NAGPUR,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,BHOPAL ↔ NAGPUR,2024-07-01
2018,5,BHOPAL,PATNA,0.0,387.0,0.0,0.0,0.0,0.0,387.0,0.0,BHOPAL ↔ PATNA,2018-05-01
2018,6,BHOPAL,PATNA,0.0,387.0,0.0,0.0,0.0,0.0,387.0,0.0,BHOPAL ↔ PATNA,2018-06-01
2018,7,BHOPAL,PATNA,0.0,202.0,0.0,0.0,0.0,0.0,202.0,0.0,BHOPAL ↔ PATNA,2018-07-01
2018,8,BHOPAL,PATNA,0.0,152.0,0.0,0.0,0.0,0.0,152.0,0.0,BHOPAL ↔ PATNA,2018-08-01
2020,9,BHOPAL,PATNA,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,BHOPAL ↔ PATNA,2020-09-01
2019,3,BHOPAL,PUNE,269.0,248.0,0.0,0.11,0.0,0.0,517.0,0.11,BHOPAL ↔ PUNE,2019-03-01
2019,6,BHOPAL,PUNE,1804.0,1639.0,0.0,0.78,0.0,0.0,3443.0,0.78,BHOPAL ↔ PUNE,2019-06-01
2019,7,BHOPAL,PUNE,2128.0,1911.0,0.02,0.42,0.0,0.0,4039.0,0.44,BHOPAL ↔ PUNE,2019-07-01
2019,8,BHOPAL,PUNE,2251.0,2196.0,0.01,0.28,0.03,0.0,4447.0,0.29000000000000004,BHOPAL ↔ PUNE,2019-08-01
2019,9,BHOPAL,PUNE,2203.0,2075.0,0.0,0.2,0.0,0.0,4278.0,0.2,BHOPAL ↔ PUNE,2019-09-01
2019,10,BHOPAL,PUNE,2232.0,2312.0,0.02,0.4,0.15,0.0,4544.0,0.42000000000000004,BHOPAL ↔ PUNE,2019-10-01
2019,11,BHOPAL,PUNE,1781.0,1786.0,0.0,0.34,0.43,0.0,3567.0,0.34,BHOPAL ↔ PUNE,2019-11-01
2019,12,BHOPAL,PUNE,1634.0,1685.0,0.0,1.4,1.12,0.85,3319.0,1.4,BHOPAL ↔ PUNE,2019-12-01
2020,1,BHOPAL,PUNE,1436.0,1411.0,0.0,1.47,0.57,0.09,2847.0,1.47,BHOPAL ↔ PUNE,2020-01-01
2020,2,BHOPAL,PUNE,1278.0,1189.0,0.0,1.19,0.37,0.0,2467.0,1.19,BHOPAL ↔ PUNE,2020-02-01
2020,3,BHOPAL,PUNE,791.0,963.0,0.0,0.01,0.4,0.0,1754.0,0.01,BHOPAL ↔ PUNE,2020-03-01
2021,3,BHOPAL,PUNE,167.0,166.0,0.0,0.0,0.0,0.0,333.0,0.0,BHOPAL ↔ PUNE,2021-03-01
2021,4,BHOPAL,PUNE,577.0,928.0,0.0,1.72,0.0,0.0,1505.0,1.72,BHOPAL ↔ PUNE,2021-04-01
2021,8,BHOPAL,PUNE,1024.0,971.0,0.0,1.28,0.0,0.0,1995.0,1.28,BHOPAL ↔ PUNE,2021-08-01
2021,9,BHOPAL,PUNE,1059.0,882.0,0.0,2.82,0.39,0.0,1941.0,2.82,BHOPAL ↔ PUNE,2021-09-01
2021,10,BHOPAL,PUNE,673.0,731.0,0.0,3.99,0.52,0.0,1404.0,3.99,BHOPAL ↔ PUNE,2021-10-01
2021,11,BHOPAL,PUNE,1543.0,1579.0,0.0,3.32,0.0,0.0,3122.0,3.32,BHOPAL ↔ PUNE,2021-11-01
2021,12,BHOPAL,PUNE,1602.0,1439.0,0.0,2.58,0.0,0.0,3041.0,2.58,BHOPAL ↔ PUNE,2021-12-01
2022,1,BHOPAL,PUNE,1082.0,1140.0,0.0,0.0,0.0,0.0,2222.0,0.0,BHOPAL ↔ PUNE,2022-01-01
2022,2,BHOPAL,PUNE,1433.0,1398.0,0.0,0.61,0.03,0.0,2831.0,0.61,BHOPAL ↔ PUNE,2022-02-01
2022,3,BHOPAL,PUNE,1654.0,1409.0,0.0,0.1,0.0,0.0,3063.0,0.1,BHOPAL ↔ PUNE,2022-03-01
2022,4,BHOPAL,PUNE,1326.0,1169.0,0.0,0.05,0.0,0.0,2495.0,0.05,BHOPAL ↔ PUNE,2022-04-01
2022,6,BHOPAL,PUNE,2181.0,1831.0,0.0,0.35,0.0,0.0,4012.0,0.35,BHOPAL ↔ PUNE,2022-06-01
2022,7,BHOPAL,PUNE,1371.0,1196.0,0.0,0.03,0.0,0.0,2567.0,0.03,BHOPAL ↔ PUNE,2022-07-01
2022,8,BHOPAL,PUNE,1242.0,1198.0,0.02,0.04,0.0,0.0,2440.0,0.06,BHOPAL ↔ PUNE,2022-08-01
2024,10,BHOPAL,PUNE,317.0,713.0,0.0,0.01,0.0,0.08,1030.0,0.01,BHOPAL ↔ PUNE,2024-10-01
2024,11,BHOPAL,PUNE,5104.0,4536.0,0.0,0.68,0.0,0.6,9640.0,0.68,BHOPAL ↔ PUNE,2024-11-01
2024,12,BHOPAL,PUNE,5197.0,4789.0,0.15,0.77,0.0,1.54,9986.0,0.92,BHOPAL ↔ PUNE,2024-12-01
2025,1,BHOPAL,PUNE,4812.0,4778.0,0.0,3.08,0.0,0.65,9590.0,3.08,BHOPAL ↔ PUNE,2025-01-01
2025,2,BHOPAL,PUNE,4596.0,4788.0,0.0,4.35,0.0,0.38,9384.0,4.35,BHOPAL ↔ PUNE,2025-02-01
2025,3,BHOPAL,PUNE,4568.0,4961.0,0.0,1.98,0.0,0.44,9529.0,1.98,BHOPAL ↔ PUNE,2025-03-01
2025,4,BHOPAL,PUNE,4336.0,4747.0,0.0,4.13,0.0,0.92,9083.0,4.13,BHOPAL ↔ PUNE,2025-04-01
2025,5,BHOPAL,PUNE,4422.0,4355.0,0.05,2.95,0.0,0.19,8777.0,3.0,BHOPAL ↔ PUNE,2025-05-01
2025,6,BHOPAL,PUNE,4279.0,4195.0,0.0,5.42,0.0,1.8,8474.0,5.42,BHOPAL ↔ PUNE,2025-06-01
2025,7,BHOPAL,PUNE,3977.0,4214.0,0.0,7.77,0.0,1.64,8191.0,7.77,BHOPAL ↔ PUNE,2025-07-01
2025,8,BHOPAL,PUNE,4399.0,4638.0,0.0,2.6,0.0,0.52,9037.0,2.6,BHOPAL ↔ PUNE,2025-08-01
2025,9,BHOPAL,PUNE,2898.0,3229.0,0.0,4.0,0.0,0.48,6127.0,4.0,BHOPAL ↔ PUNE,2025-09-01
2025,10,BHOPAL,PUNE,3302.0,4464.0,0.0,2.03,0.0,0.53,7766.0,2.03,BHOPAL ↔ PUNE,2025-10-01
2025,11,BHOPAL,PUNE,4553.0,4522.0,0.0,1.28,0.0,0.5,9075.0,1.28,BHOPAL ↔ PUNE,2025-11-01
2025,12,BHOPAL,PUNE,4159.0,4211.0,0.0,1.59,0.0,0.36,8370.0,1.59,BHOPAL ↔ PUNE,2025-12-01
2026,1,BHOPAL,PUNE,3967.0,4323.0,0.0,2.16,0.0,0.96,8290.0,2.16,BHOPAL ↔ PUNE,2026-01-01
2026,2,BHOPAL,PUNE,4196.0,4833.0,0.02,3.68,0.0,0.49,9029.0,3.7,BHOPAL ↔ PUNE,2026-02-01
2026,3,BHOPAL,PUNE,4344.0,4843.0,0.16,4.1,0.0,0.56,9187.0,4.26,BHOPAL ↔ PUNE,2026-03-01
2026,4,BHOPAL,PUNE,3511.0,4697.0,0.0,1.62,0.0,1.04,8208.0,1.62,BHOPAL ↔ PUNE,2026-04-01
2015,4,BHOPAL,RAIPUR,0.0,870.0,0.0,0.0,,,870.0,0.0,BHOPAL ↔ RAIPUR,2015-04-01
2015,5,BHOPAL,RAIPUR,0.0,986.0,0.0,0.0,,,986.0,0.0,BHOPAL ↔ RAIPUR,2015-05-01
2015,6,BHOPAL,RAIPUR,0.0,972.0,0.0,0.0,,,972.0,0.0,BHOPAL ↔ RAIPUR,2015-06-01
2015,7,BHOPAL,RAIPUR,0.0,963.0,0.0,0.0,,,963.0,0.0,BHOPAL ↔ RAIPUR,2015-07-01
2015,8,BHOPAL,RAIPUR,0.0,925.0,0.0,0.0,,,925.0,0.0,BHOPAL ↔ RAIPUR,2015-08-01
2015,9,BHOPAL,RAIPUR,0.0,689.0,0.0,0.0,,,689.0,0.0,BHOPAL ↔ RAIPUR,2015-09-01
2015,10,BHOPAL,RAIPUR,0.0,751.0,0.0,0.0,,,751.0,0.0,BHOPAL ↔ RAIPUR,2015-10-01
2015,11,BHOPAL,RAIPUR,0.0,722.0,0.0,0.0,,,722.0,0.0,BHOPAL ↔ RAIPUR,2015-11-01
2015,12,BHOPAL,RAIPUR,0.0,843.0,0.0,0.0,,,843.0,0.0,BHOPAL ↔ RAIPUR,2015-12-01
2016,1,BHOPAL,RAIPUR,0.0,861.0,0.0,0.0,,,861.0,0.0,BHOPAL ↔ RAIPUR,2016-01-01
2016,2,BHOPAL,RAIPUR,0.0,723.0,0.0,0.0,,,723.0,0.0,BHOPAL ↔ RAIPUR,2016-02-01
2016,3,BHOPAL,RAIPUR,1.0,742.0,0.0,0.0,,,743.0,0.0,BHOPAL ↔ RAIPUR,2016-03-01
2016,4,BHOPAL,RAIPUR,421.0,801.0,0.0,0.0,,,1222.0,0.0,BHOPAL ↔ RAIPUR,2016-04-01
2016,5,BHOPAL,RAIPUR,326.0,944.0,0.0,0.0,,,1270.0,0.0,BHOPAL ↔ RAIPUR,2016-05-01
2016,6,BHOPAL,RAIPUR,616.0,946.0,0.0,0.0,,,1562.0,0.0,BHOPAL ↔ RAIPUR,2016-06-01
2016,7,BHOPAL,RAIPUR,615.0,1093.0,0.0,0.0,,,1708.0,0.0,BHOPAL ↔ RAIPUR,2016-07-01
2016,8,BHOPAL,RAIPUR,802.0,1623.0,0.0,0.0,,,2425.0,0.0,BHOPAL ↔ RAIPUR,2016-08-01
2016,9,BHOPAL,RAIPUR,671.0,1516.0,0.0,0.0,,,2187.0,0.0,BHOPAL ↔ RAIPUR,2016-09-01
2016,10,BHOPAL,RAIPUR,1154.0,1012.0,0.0,0.0,,,2166.0,0.0,BHOPAL ↔ RAIPUR,2016-10-01
2016,11,BHOPAL,RAIPUR,762.0,1341.0,0.0,0.0,,,2103.0,0.0,BHOPAL ↔ RAIPUR,2016-11-01
2016,12,BHOPAL,RAIPUR,752.0,1561.0,0.0,0.0,,,2313.0,0.0,BHOPAL ↔ RAIPUR,2016-12-01
2017,1,BHOPAL,RAIPUR,715.0,1506.0,0.0,0.0,,,2221.0,0.0,BHOPAL ↔ RAIPUR,2017-01-01
2017,2,BHOPAL,RAIPUR,713.0,1200.0,0.0,0.0,,,1913.0,0.0,BHOPAL ↔ RAIPUR,2017-02-01
2017,3,BHOPAL,RAIPUR,785.0,1298.0,0.0,0.0,,,2083.0,0.0,BHOPAL ↔ RAIPUR,2017-03-01
2017,4,BHOPAL,RAIPUR,158.0,1016.0,0.0,0.0,,,1174.0,0.0,BHOPAL ↔ RAIPUR,2017-04-01
2017,5,BHOPAL,RAIPUR,0.0,1258.0,0.0,0.0,,,1258.0,0.0,BHOPAL ↔ RAIPUR,2017-05-01
